id,human_readable_id,title,type,description,text_unit_ids,frequency,degree,x,y
bc7ed900-b5b2-46d2-adb0-b5c60afeb026,501,TEAMS SECURITY POLICIES,ACCESS POLICY (CONDITIONAL ACCESS),"Broader set of Teams-related security policies configured by the customer; the customer reported they had recently made external communication more restrictive, which affected presence behavior and required review against the federation blueprint.",['0fb7c3f82b6ea53b5cca5ac95746844928f719e9b3be09e0aa244b4e56d9a7a40b2a39efec1a2693f53ecb6efa81ad85463ce8ab191384d6ba5c6e154af8c1d3'],1,1,0.0,0.0
7d02e81c-3d6a-4f86-91b8-058e50fa6beb,502,SECURITY POLICY (RESTRICT EXTERNAL PRESENCE),ACCESS POLICY (CONDITIONAL ACCESS),The new/recently introduced customer policy that restricted external presence information. This policy change conflicted with the tenant's federation configuration/standards and was identified as the root cause requiring remediation.,['0fb7c3f82b6ea53b5cca5ac95746844928f719e9b3be09e0aa244b4e56d9a7a40b2a39efec1a2693f53ecb6efa81ad85463ce8ab191384d6ba5c6e154af8c1d3'],1,2,0.0,0.0
d579282a-23cb-4fda-b8af-cfee8ed7a4c1,503,TEST TENANT,ORGANIZATION,"TEST TENANT is an isolated, non‑production tenant/environment used to reproduce and validate observed issues before applying changes to production. In the TEST TENANT engineers created a folder with unique permissions, then applied a Sensitivity Label afterward, and exercised different user accounts to reproduce token caching/renewal behavior that produced temporary access followed by denial when tokens renewed. The TEST TENANT was also used to temporarily adjust presence settings and validate that presence could be displayed correctly; those temporary changes confirmed the impact of the configuration change and were reverted prior to returning to production.","['0fb7c3f82b6ea53b5cca5ac95746844928f719e9b3be09e0aa244b4e56d9a7a40b2a39efec1a2693f53ecb6efa81ad85463ce8ab191384d6ba5c6e154af8c1d3'
 'd79bbb0c36d3f7863c39184f68d859c68d036269068ef6cd20c7ed7d2df7cec83b3c9e82073b9b31fcf4b23ab7a1dd5170f6ca39a78ae4375ca5e9d6a205c48c']",2,6,0.0,0.0
34fa7442-8460-4463-902d-f3c022746799,504,PRODUCTION CONFIGURATION,CONFIGURATION MANAGEMENT (GROUP POLICY),"The live/production presence and federation configuration. Reverting from test adjustments back to the production configuration reproduced the ""Offline"" symptom, indicating the production configuration contained the problematic setting/policy.",['0fb7c3f82b6ea53b5cca5ac95746844928f719e9b3be09e0aa244b4e56d9a7a40b2a39efec1a2693f53ecb6efa81ad85463ce8ab191384d6ba5c6e154af8c1d3'],1,1,0.0,0.0
4842da19-f6ee-4950-bd42-49b5add42250,505,INTERNAL LOGS,LOGGING AND MONITORING SYSTEMS,"Internal logging data and analyses reviewed during the investigation to observe presence, chat delivery, and call signaling behavior and to correlate configuration changes with observed symptoms.",['0fb7c3f82b6ea53b5cca5ac95746844928f719e9b3be09e0aa244b4e56d9a7a40b2a39efec1a2693f53ecb6efa81ad85463ce8ab191384d6ba5c6e154af8c1d3'],1,1,0.0,0.0
7db80e5a-76c6-4306-b71e-012798f8a874,506,TEAMS POWERSHELL,,,['0fb7c3f82b6ea53b5cca5ac95746844928f719e9b3be09e0aa244b4e56d9a7a40b2a39efec1a2693f53ecb6efa81ad85463ce8ab191384d6ba5c6e154af8c1d3'],1,3,0.0,0.0
1160f588-f809-4cfa-a4ce-1b849d3df407,507,KF60: PRINT JOB REMAINS STUCK IN QUEUE (TI-1621044),SUPPORT TICKET,"Support incident opened 21.10.25 for Customer Company 60 AG reporting documents not printing (ticket created via phone at 09:11). Contact: Contact Person 04. Assigned owner: Employee 12. Activities: phone report, remote check, queue activation and restart of print jobs, test print successful. Closed 21.10.25 09:38 with closure note: ""Printer queue paused. Queue activated and print jobs restarted.""",['7891dc0101bbd2a00ae434cb159cf5462d4bacb35c67689c80dd583bfbfe9f7a145a7a225ee6547b1f5468436b29aebe6c914e631ac0c6463a10946056d43ede'],1,4,0.0,0.0
da1b519d-0355-4a9e-a77b-67e525d6c8f0,508,CONTACT PERSON 04,PERSON,"Named contact (Ms. Contact Person 04) who reported the incident by phone, described that documents were shown in Windows but not printing, and confirmed resolution after remediation.",['7891dc0101bbd2a00ae434cb159cf5462d4bacb35c67689c80dd583bfbfe9f7a145a7a225ee6547b1f5468436b29aebe6c914e631ac0c6463a10946056d43ede'],1,4,0.0,0.0
708f7fab-2add-4876-933b-dbc3e5a81903,509,PRINTER,PRINT & SCANNING INFRASTRUCTURE,"PRINTER: a physical or networked shared printing device at Customer Company 60 AG that served as the target for reported print jobs which affected multiple colleagues. The device is intended to be automatically mapped for users at that location via Group Policy; although the printer was visible and usable by existing colleagues, a newly onboarded employee could not access it until the relevant GPO was applied. After the Group Policy update the PRINTER was automatically mapped for the new user and a test print succeeded.","['7891dc0101bbd2a00ae434cb159cf5462d4bacb35c67689c80dd583bfbfe9f7a145a7a225ee6547b1f5468436b29aebe6c914e631ac0c6463a10946056d43ede'
 '841f335403fc98015358e3e78f84e38d90fed7d6981c3e71e88a142931fbded07ea914ca10c61123f847115112e9a0393ff5a8630f741c5feadbc6a211bce30a']",2,8,0.0,0.0
bcb080cb-493b-483d-b009-e9d0a527c2d8,510,PRINTER QUEUE,PRINT & SCANNING INFRASTRUCTURE,"The print spool/queue associated with the printer that held the print jobs. Queue status was ""Paused"" (preventing jobs from printing); the queue was activated and jobs restarted to resolve the issue.",['7891dc0101bbd2a00ae434cb159cf5462d4bacb35c67689c80dd583bfbfe9f7a145a7a225ee6547b1f5468436b29aebe6c914e631ac0c6463a10946056d43ede'],1,5,0.0,0.0
cfe06859-4bf6-4c15-909b-9520998aa535,511,PRINT JOBS,PRINT & SCANNING INFRASTRUCTURE,Queued print tasks shown in Windows on the user's workstation; these jobs were present but not processed while the print queue was paused and were restarted by support.,['7891dc0101bbd2a00ae434cb159cf5462d4bacb35c67689c80dd583bfbfe9f7a145a7a225ee6547b1f5468436b29aebe6c914e631ac0c6463a10946056d43ede'],1,5,0.0,0.0
40f81b7b-d622-43d4-b684-7ea5ad84e464,512,WINDOWS WORKSTATION,"ENDPOINT DEVICES (WORKSTATIONS, BROWSERS, CAMERAS, HEADSETS)","WINDOWS WORKSTATION — The user's PC running Windows hosted the Teams client and a USB headset and provided the OS‑level audio stack; initially the OS audio input showed no signal until the headset microphone cable was reseated, restoring input. The same Windows environment also displayed a print job in its print queue (the OS indicated the job was present) but the job did not progress to printing.","['7891dc0101bbd2a00ae434cb159cf5462d4bacb35c67689c80dd583bfbfe9f7a145a7a225ee6547b1f5468436b29aebe6c914e631ac0c6463a10946056d43ede'
 '736a10e00d9dbd9d8ae9381643ba674e9674d139526ebb96085481b1d8ace8b77531aed979b66b323522982598fe79df19af86b4bb5bd39dcfcb3707a6ea0a1e']",2,6,0.0,0.0
ad78e706-b6f1-4778-bdf9-15fbda11cf5d,513,CONTACT PERSON 12,PERSON,"CONTACT PERSON 12 is the customer-side contact and Head of Customer Services at Customer Company 13 AG. They served as the primary responder in the support ticket thread and the person Employee 17 planned to speak with directly, participating in case management and next‑step coordination. CONTACT PERSON 12 reported that printing was initially still not working, later confirmed that the issue was resolved, and therefore is both an affected stakeholder and the authoritative confirmation source for remediation.","['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'
 '21c8c804c3e064e942debd17d469061c98b6c00fb48ee3d638ce5ab47a1b3dd3a222f39396a8a8c1159ba11fae4b97c7caf5168c870979cba2dfc486afd0de99']",2,3,0.0,0.0
5fa3cc16-7fb1-4d79-bd2d-22693952ac97,514,TOM,PERSON,"Customer-side IT stakeholder (signed emails as ""Tom"") identified as Head of IT Switzerland Informatics at Customer Company 13; sent appreciative feedback after resolution and used contact email ContactPerson13@kf13.com in correspondence.",['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'],1,2,0.0,0.0
311f4672-82b9-4382-bbd0-1fbb4a97c90f,515,EMPLOYEE 17,PERSON,"EMPLOYEE 17 is a Senior System Engineer in Core Engineering at Consulting Sample Company AG who became the ticket assignee after an internal consultation and was tasked to discuss the issue directly with Contact Person 12. As ticket owner, Employee 17 identified the root cause, performed remediation by disabling and re‑enabling the network share on the print server queues, authored the resolution notes, and closed the ticket.","['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'
 '21c8c804c3e064e942debd17d469061c98b6c00fb48ee3d638ce5ab47a1b3dd3a222f39396a8a8c1159ba11fae4b97c7caf5168c870979cba2dfc486afd0de99']",2,7,0.0,0.0
fa6d8794-d9b0-4444-b3bf-e25e59ed9d65,516,EMPLOYEE 19,PERSON,"EMPLOYEE 19 is a Service Manager at Consulting Sample Company who also performed hands‑on engineering work on the incident ticket. They were contacted and asked to take over analysis of blue‑screen (BSOD) and printing issues, conducted further technical troubleshooting using event/log data, and sent an internal thank‑you/praise email recognizing colleagues’ support on the ticket while relaying the customer’s gratitude.","['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'
 '21c8c804c3e064e942debd17d469061c98b6c00fb48ee3d638ce5ab47a1b3dd3a222f39396a8a8c1159ba11fae4b97c7caf5168c870979cba2dfc486afd0de99']",2,4,0.0,0.0
8c8612d5-ea07-4eee-a6b2-ebeb52059c1b,517,EMPLOYEE 20,PERSON,"EMPLOYEE 20 is a Consulting Sample Company support engineer who participated in resolving a printing-failures incident. As part of the support team, EMPLOYEE 20 was assigned or volunteered to investigate whether the cause lay on the SAP side (examining SAP-to-printer/print-server interactions) rather than with the print servers themselves. EMPLOYEE 20 was mentioned in internal praise for their role in the resolution and was a recipient of customer praise conveyed via EMPLOYEE 19.","['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'
 '21c8c804c3e064e942debd17d469061c98b6c00fb48ee3d638ce5ab47a1b3dd3a222f39396a8a8c1159ba11fae4b97c7caf5168c870979cba2dfc486afd0de99']",2,2,0.0,0.0
4cd44340-2f32-4dbd-89d0-0af0903e3a4b,518,EMPLOYEE 26,PERSON,"EMPLOYEE 26 is a Consulting Sample Company staff member who serves as Head of Core Engineering and is part of the company’s engineering leadership. The ticket record shows that EMPLOYEE 26 was assigned to the incident on 02.12.24, became the final assignee after internal transfers, and is listed as the ticket owner at closure — indicating they were the internal owner likely responsible for follow-up and formal closure. Internal communications also record EMPLOYEE 26 as having reacted positively to the resolution.","['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'
 '9ae60248fdeacd78507615824c81352d3b7b17c47dab997df5429f35f1bf7fc7adb64e1df4eb62f92340e089ba3367078ee301bda75c9733868ed605c7439c95'
 '82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']",3,4,0.0,0.0
354251ad-0f38-4ed2-a36c-688c47a5e775,519,CONSULTING SAMPLE COMPANY AG,ORGANIZATION,"CONSULTING SAMPLE COMPANY AG is the external consulting and service-provider organization that operates the customer helpdesk, appears in helpdesk contact details and closure signatures, and serves as the primary point of contact for incidents and ticket closure. It provides end-to-end ticket lifecycle management — receiving, troubleshooting, coordinating remediation, and closing tickets — and is responsible for incident handling and technical remediation. The organisation includes functional teams and roles such as Core Engineering, Service Management, and CRM, and its named representatives include Employee 17 (Senior System Engineer), Employee 19 (Service Manager), and Employee 23 (CRM), among others, who respectively cover technical engineering, service/SLAs and customer relationship responsibilities.","['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'
 '82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']",2,7,0.0,0.0
91f88adf-92a3-4442-a8ef-7091ad24e3b5,520,CORE ENGINEERING,IT TEAM/DEPARTMENT,Internal engineering team within Consulting Sample Company responsible for core systems and infrastructure; Employee 17 (Senior System Engineer) and Employee 26 (Head of Core Engineering) are associated with this team and performed/responsible for remediation actions.,['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'],1,2,0.0,0.0
fc537746-6c70-4e83-89bd-0a440eec49d0,521,PRINT SERVER VRINFRGERPRNT03,"SERVER INFRASTRUCTURE (APPLICATION SERVERS, DOMAIN CONTROLLERS, VIRTUAL MACHINES)",Named print server (VRINFRGERPRNT03) used for SAP printing; specifically identified as having network share problems after a Windows update and VM restore. Administrators disabled and re-enabled network shares on its printer queues to clear pending jobs and restore printing.,['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'],1,4,0.0,0.0
e2bf0251-1001-4bc6-8f5f-c5b049c4bcdb,522,PRINT SERVER VRINFRGERPRNT04,"SERVER INFRASTRUCTURE (APPLICATION SERVERS, DOMAIN CONTROLLERS, VIRTUAL MACHINES)",Second named print server (VRINFRGERPRNT04) referenced as part of the SAP printing path; printing via VRINFRGERPRNT03 and VRINFRGERPRNT04 was reported as not possible during the incident.,['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'],1,3,0.0,0.0
672d214b-f163-4e24-bbbb-09abee5746e1,523,VIRTUAL MACHINES (PRINT SERVER VMS),"SERVER INFRASTRUCTURE (APPLICATION SERVERS, DOMAIN CONTROLLERS, VIRTUAL MACHINES)",The two virtual machines (VMs) hosting print server services underwent a restore after a Windows update; the VM restore/activity is implicated in causing the print server network share issues that blocked SAP printing.,['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'],1,2,0.0,0.0
47c69443-8e84-4e49-a4e7-5bab4da011fd,524,PRINTER NETWORK SHARE,PRINT & SCANNING INFRASTRUCTURE,"The SMB/file-share exposure used to present printer queues from the print servers to clients/SAP. After the Windows update and VM restore, network shares for printer queues on the print servers malfunctioned and had to be disabled and re-enabled to clear stuck jobs and restore printing.",['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'],1,3,0.0,0.0
de844fe4-e901-4ba5-90fe-87d537ce9a35,525,PRINTER QUEUES,PRINT & SCANNING INFRASTRUCTURE,The configured queues on print servers (the targets for SAP print jobs). Pending documents were held on these queues until the network share was re-enabled; disabling/re-enabling queues cleared pending jobs and allowed printing to resume.,['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'],1,1,0.0,0.0
e9e2e0b6-ab46-46bd-a096-fa41c5513886,526,FOLLOW-ME PRINT SOLUTION,PRINT & SCANNING INFRASTRUCTURE,The follow-me printing solution referenced as an alternative print path where normal (non-SAP) printing continued to work via other print servers; indicates a separate printing infrastructure that was not affected.,['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'],1,2,0.0,0.0
24382473-f35e-4cd0-b47c-3bf32f797510,527,SAP,"APPLICATION/SERVICE (SHAREPOINT, TEAMS, CUSTOMER PORTALS, FTP)",Business application (SAP) from which print jobs originate; SAP printing relied on the named print servers (VRINFRGERPRNT03/04) and was blocked during the incident until print server shares/queues were restored.,['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'],1,4,0.0,0.0
2bc79685-6b95-47c0-9e01-43edf788fd54,528,OTHER PRINT SERVERS,,,['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'],1,1,0.0,0.0
998fe45f-f6f2-44ca-abd5-cdce38fa3b09,529,CONTACTPERSON13@KF13.COM,EMAIL INFRASTRUCTURE / SMTP RELAY,"Customer-side email address used in the ticket thread (used by ""Tom"" / Head of IT Switzerland Informatics at Customer Company 13 to send acknowledgements and feedback).",['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'],1,2,0.0,0.0
57399b4a-e5f5-410f-985a-eace1a680617,530,WEB TICKETING PORTAL,"APPLICATION/SERVICE (SHAREPOINT, TEAMS, CUSTOMER PORTALS, FTP)","The web-based ticketing/CRM interface used to create and log the ticket and system events (log entries show ""WEB"" as source for ticket creation and classification actions).",['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'],1,3,0.0,0.0
ae719ed7-4201-48c8-8887-3bb41e9bb0d0,531,CRM,IT TEAM/DEPARTMENT,"Customer Relationship Management team/system referenced in the ticket logs (""Admin, CRM"" and ""ApplicationUser, CRM Development""); responsible for ticket intake/classification and internal customer-service workflows.",['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'],1,1,0.0,0.0
a582abe0-0e6a-4f19-adbf-ff34d17c9231,532,PRINT SERVERS (GENERIC),PRINT & SCANNING INFRASTRUCTURE,Generic category of print servers used for SAP and normal printing (specific instances include VRINFRGERPRNT03 and VRINFRGERPRNT04; other print servers handled follow-me printing and were not affected).,['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'],1,3,0.0,0.0
43dc1328-9088-41e0-9e0e-788fd11b9ada,533,BU_CUSTOMER_SERVICES_RUN@CONSULTINGSAMPLECOMPANY.CH,,,['15912b39ea3765c74b4408719139382e616a786cbdb170a48b70393a86c72cb73c34c52dd63faf188608ee7cd368a9a4ae214959f09162e76d4c60d49d571a7b'],1,2,0.0,0.0
08430ff9-579b-4497-a0df-b04764aba145,534,PRINTING INCIDENT - SAP PRINT JOBS FAILED,SUPPORT TICKET,"Support incident recorded across 17–19.07.24 (classified PRIO HIGH) because orders could not be printed from SAP, preventing deliveries. Symptoms: printing via two SAP-designated print servers (VRINFRGERPRNT03 / VRINFRGERPRNT04) failed; print spooler restart attempted; infrastructure on‑call activated; restore to state before maintenance window (17.07 at 21:00) performed; subsequent blue screens observed on affected servers; ticket reassigned through multiple engineers (Employees 23, 19, 17) with customer contact persons involved and request to rollback Windows version on the print servers. Activities recorded via WEB entries and assignments by Admin (CRM).",['21c8c804c3e064e942debd17d469061c98b6c00fb48ee3d638ce5ab47a1b3dd3a222f39396a8a8c1159ba11fae4b97c7caf5168c870979cba2dfc486afd0de99'],1,10,0.0,0.0
5633d6e5-6fad-4c9b-8d42-4c5932eca6a0,535,OTHER PRINT SERVERS (FOLLOW-ME SOLUTION),PRINT & SCANNING INFRASTRUCTURE,"Other print servers in the environment providing a follow‑me printing solution; normal printing via these other servers continued to work, indicating the problem was scoped to the VRINFRGERPRNT03/04 servers rather than the entire print infrastructure.",['21c8c804c3e064e942debd17d469061c98b6c00fb48ee3d638ce5ab47a1b3dd3a222f39396a8a8c1159ba11fae4b97c7caf5168c870979cba2dfc486afd0de99'],1,1,0.0,0.0
5a987c0d-69d4-436f-a079-24486719cbb9,536,PRINT SPOOLER,APPLICATION/SERVICE,Operating system/service component that manages print job spooling on Windows print servers. The spooler service was restarted by Employee 23 as an initial remediation step; restart did not restore SAP printing functionality on the affected servers.,['21c8c804c3e064e942debd17d469061c98b6c00fb48ee3d638ce5ab47a1b3dd3a222f39396a8a8c1159ba11fae4b97c7caf5168c870979cba2dfc486afd0de99'],1,4,0.0,0.0
84adc0bd-7c35-40f5-a412-31e4fe55aa9d,537,WINDOWS UPDATE / WINDOWS VERSION,CONFIGURATION MANAGEMENT (GROUP POLICY),The Windows OS version or recent Windows updates on the print servers are suspected as the root cause of the printing failure. Contact Person 11 explicitly requested rollback of the Windows version on the print servers; the infrastructure on‑call documented suspicion that a Windows update affected print functionality.,['21c8c804c3e064e942debd17d469061c98b6c00fb48ee3d638ce5ab47a1b3dd3a222f39396a8a8c1159ba11fae4b97c7caf5168c870979cba2dfc486afd0de99'],1,3,0.0,0.0
3753c071-f815-4483-8a1a-fbdd0dd794ad,538,INFRASTRUCTURE ON-CALL,IT TEAM/DEPARTMENT,The on‑call infrastructure operations team that was activated to restore the SAP print servers to their prior state after the incident was classified high priority. This team coordinated/authorized the restore to the pre‑maintenance snapshot (17.07 21:00) and worked with on‑site/other technicians.,['21c8c804c3e064e942debd17d469061c98b6c00fb48ee3d638ce5ab47a1b3dd3a222f39396a8a8c1159ba11fae4b97c7caf5168c870979cba2dfc486afd0de99'],1,2,0.0,0.0
2827ac8c-93a4-4be6-9715-401c74da336d,539,INTER12203,"SERVER INFRASTRUCTURE (APPLICATION SERVERS, DOMAIN CONTROLLERS, VIRTUAL MACHINES)",Named system identifier mentioned in the restore action entry. Inter12203 is referenced alongside Inter12204 when the restore was performed with Mister X. Likely a maintenance/restore host or related restoration context used during recovery operations (log text does not fully disambiguate whether these are team IDs or host names).,['21c8c804c3e064e942debd17d469061c98b6c00fb48ee3d638ce5ab47a1b3dd3a222f39396a8a8c1159ba11fae4b97c7caf5168c870979cba2dfc486afd0de99'],1,2,0.0,0.0
29420474-d16a-4647-9a66-dbfd67afb1cb,540,INTER12204,"SERVER INFRASTRUCTURE (APPLICATION SERVERS, DOMAIN CONTROLLERS, VIRTUAL MACHINES)",Named system identifier paired with Inter12203 in the restore activity. Referenced as part of the restore operation performed with Mister X; likely a restore/maintenance host or related context used during recovery.,['21c8c804c3e064e942debd17d469061c98b6c00fb48ee3d638ce5ab47a1b3dd3a222f39396a8a8c1159ba11fae4b97c7caf5168c870979cba2dfc486afd0de99'],1,2,0.0,0.0
c421237d-7646-4980-a236-e7da7e8f0d44,541,MISTER X,PERSON,"Technician or engineer referenced by name (anonymized) who participated in the restore action (""Restore performed with Mister X of Inter12203 and Inter12204""). Worked with the infrastructure/on‑call team to perform the restore; role implies hands‑on remediation.",['21c8c804c3e064e942debd17d469061c98b6c00fb48ee3d638ce5ab47a1b3dd3a222f39396a8a8c1159ba11fae4b97c7caf5168c870979cba2dfc486afd0de99'],1,2,0.0,0.0
952f188d-2f32-49d8-876b-79e352b6ebec,542,BLUE SCREENS (BSOD),"ENDPOINT DEVICES (WORKSTATIONS, BROWSERS, CAMERAS, HEADSETS)","System crash symptom observed when printing continued to fail after the restore — reported by Contact Person 11 on 19.07.24 as ""blue screens occur."" Indicates server instability/crash on the affected print servers after attempted recovery.",['21c8c804c3e064e942debd17d469061c98b6c00fb48ee3d638ce5ab47a1b3dd3a222f39396a8a8c1159ba11fae4b97c7caf5168c870979cba2dfc486afd0de99'],1,2,0.0,0.0
3f9a5b51-6f70-4345-b350-2fee605bd7bc,543,EARLY SHIFT,IT TEAM/DEPARTMENT,"Operations shift/team that received follow-up information after the restore action (""Information sent to early shift"") to continue testing/monitoring the printing situation the next morning.",['21c8c804c3e064e942debd17d469061c98b6c00fb48ee3d638ce5ab47a1b3dd3a222f39396a8a8c1159ba11fae4b97c7caf5168c870979cba2dfc486afd0de99'],1,2,0.0,0.0
04e97d79-bbcd-439c-9e91-fe0ac81d5a84,544,TICKETING PORTAL (WEB),APPLICATION/SERVICE,"The web-based ticketing/portal system or customer portal where the incident entries were recorded (log lines show ""| WEB""), used for recording activity entries, status changes, assignments, and notes related to the printing incident.",['21c8c804c3e064e942debd17d469061c98b6c00fb48ee3d638ce5ab47a1b3dd3a222f39396a8a8c1159ba11fae4b97c7caf5168c870979cba2dfc486afd0de99'],1,4,0.0,0.0
e69921dc-f501-4174-ad0b-b76e6066b911,545,SAP PRINT SERVERS,PRINT & SCANNING INFRASTRUCTURE,Logical grouping/category of print & scanning infrastructure that serves SAP print jobs (includes the specific servers VRINFRGERPRNT03 and VRINFRGERPRNT04); responsible for processing SAP-generated print output such as order/delivery documents.,['21c8c804c3e064e942debd17d469061c98b6c00fb48ee3d638ce5ab47a1b3dd3a222f39396a8a8c1159ba11fae4b97c7caf5168c870979cba2dfc486afd0de99'],1,3,0.0,0.0
e185b780-27a0-4b63-81fa-1331e42c59b4,546,TI-1578891,SUPPORT TICKET,"Support incident opened 18.03.25 (Ticket name: KF25: SharePoint – Project folder “Compliance_Review” partially not visible). Reported via Email by Contact Person 02 for Customer Company 25 AG. Assigned to Employee 27, later escalated to BU Infrastructure – M365 / Identity and taken over by System Engineer 11. Issue: inconsistent access to SharePoint folder /Projects/Compliance_Review_2025 for some users; investigation notes, permission checks, Azure AD sign-in log analysis and Microsoft Purview review recorded.",['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'],1,8,0.0,0.0
56663333-0866-4231-8997-304e9c0cd488,547,CONTACT PERSON 02,PERSON,"CONTACT PERSON 02 is the named customer contact at Customer Company 25 AG who initiated the ticket reporting missing folder access. They provided key diagnostic details (affected users, browser information, and the error message), replied to troubleshooting questions, and was addressed in the ticket closure. They served as the primary liaison for the audit/permission issue and was the recipient of results communication, including confirmation that access had been restored.","['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'
 'd79bbb0c36d3f7863c39184f68d859c68d036269068ef6cd20c7ed7d2df7cec83b3c9e82073b9b31fcf4b23ab7a1dd5170f6ca39a78ae4375ca5e9d6a205c48c']",2,2,0.0,0.0
d59290fc-29c5-4ae6-9b08-891667459183,548,SYSTEM ENGINEER 11,PERSON,"Engineer who took over the ticket after escalation (22.03.25) and performed in-depth analysis including Sensitivity Label review, membership tests, and hypothesis of conflict between SharePoint permissions and AIP label encryption.",['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'],1,2,0.0,0.0
d8a036a0-2b0d-4428-85f3-7ef74ca6a708,549,BU INFRASTRUCTURE – M365 / IDENTITY,IT TEAM/DEPARTMENT,Escalation group responsible for M365 and Identity services within the support organization; assigned the ticket for deeper analysis of SharePoint / Azure AD / Information Protection interactions.,['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'],1,2,0.0,0.0
5b299353-f81b-416d-8af6-db538647dff0,550,/PROJECTS/COMPLIANCE_REVIEW_2025 (COMPLIANCE_REVIEW_2025),"APPLICATION/SERVICE (SHAREPOINT, TEAMS, CUSTOMER PORTALS, FTP)","Project folder in SharePoint (renamed from ""Compliance_Audit"" to ""Compliance_Review_2025"" ~2 weeks earlier). Folder has Unique Permissions and is the object for which some users intermittently see ""Item not found"". Sensitivity Label ""Confidential – Internal"" was applied after rename and enforces encryption and access restrictions tied to the Azure AD group ""Compliance_Core"".",['5fba3650256abf638a5d34d199a787bac0260a2c0f15716b0090e2724c353d74977ecf430510e7a02c8cf1b580f89961afc0e1740eed38e6f2e7270316833365'],1,10,0.0,0.0
